quadgram,quad_count,suffix,obscenity
the_ice_cream_truck,3,truck,FALSE
the_idea_of_using,3,using,FALSE
the_idea_that_the,3,the,FALSE
the_idea_that_we,3,we,FALSE
the_identity_of_the,3,the,FALSE
the_integrity_of_the,3,the,FALSE
the_intensity_of_the,3,the,FALSE
the_interior_of_the,3,the,FALSE
the_john_smith’s_grand,3,grand,FALSE
the_key_to_the,3,the,FALSE
the_kids_and_i,3,i,FALSE
the_kids_out_of,3,of,FALSE
the_kind_of_person,3,person,FALSE
the_kinds_of_things,3,things,FALSE
the_kingdom_of_god,3,god,FALSE
the_last_month_i,3,i,FALSE
the_last_thing_i,3,i,FALSE
the_last_two_months,3,months,FALSE
the_leadership_of_the,3,the,FALSE
the_left_of_the,3,the,FALSE
the_library_for_the,3,the,FALSE
the_lives_of_others,3,others,FALSE
the_longest_time_i,3,i,FALSE
the_lowest_common_denominator,3,denominator,FALSE
the_makings_of_a,3,a,FALSE
the_man_in_the,3,the,FALSE
the_manner_in_which,3,which,FALSE
the_market_for_a,3,a,FALSE
the_memory_of_that,3,that,FALSE
the_middle_of_an,3,an,FALSE
the_middle_of_my,3,my,FALSE
the_midst_of_all,3,all,FALSE
the_mind_of_a,3,a,FALSE
the_mind_of_the,3,the,FALSE
the_mire_that_i,3,i,FALSE
the_moment_when_you,3,you,FALSE
the_moral_of_the,3,the,FALSE
the_more_reason_to,3,to,FALSE
the_morning_when_i,3,i,FALSE
the_most_efficient_way,3,way,FALSE
the_most_exciting_thing,3,thing,FALSE
the_most_important_things,3,things,FALSE
the_most_of_the,3,the,FALSE
the_most_part_i,3,i,FALSE
the_most_part_the,3,the,FALSE
the_name_of_jesus,3,jesus,TRUE
the_national_institute_of,3,of,FALSE
the_national_weather_service,3,service,FALSE
the_need_to_have,3,have,FALSE
the_new_york_city,3,city,FALSE
the_new_york_knicks,3,knicks,FALSE
the_news_of_the,3,the,FALSE
the_next_couple_weeks,3,weeks,FALSE
the_next_day_as,3,as,FALSE
the_next_day_we,3,we,FALSE
the_next_few_hours,3,hours,FALSE
the_next_step_in,3,in,FALSE
the_next_time_you,3,you,FALSE
the_next_two_days,3,days,FALSE
the_next_two_years,3,years,FALSE
the_night_before_i,3,i,FALSE
the_occupy_wall_street,3,street,FALSE
the_old_testament_was,3,was,FALSE
the_one_of_the,3,the,FALSE
the_one_person_who,3,who,FALSE
the_one_thing_i,3,i,FALSE
the_one_thing_that,3,that,FALSE
the_one_true_god,3,god,FALSE
the_one_who_broke,3,broke,FALSE
the_ones_who_are,3,are,FALSE
the_ones_you_love,3,love,FALSE
the_only_one_in,3,in,FALSE
the_only_part_of,3,of,FALSE
the_only_person_i,3,i,FALSE
the_only_person_in,3,in,FALSE
the_only_place_i,3,i,FALSE
the_only_place_where,3,where,FALSE
the_only_reason_i'm,3,i'm,FALSE
the_only_thing_the,3,the,FALSE
the_only_thing_worse,3,worse,FALSE
the_only_time_we,3,we,FALSE
the_only_way_i,3,i,FALSE
the_opportunity_to_do,3,do,FALSE
the_opportunity_to_play,3,play,FALSE
the_opposite_of_the,3,the,FALSE
the_order_of_the,3,the,FALSE
the_other_day_at,3,at,FALSE
the_other_hand_has,3,has,FALSE
the_other_hand_was,3,was,FALSE
the_other_members_of,3,of,FALSE
the_other_room_and,3,and,FALSE
the_owner_of_a,3,a,FALSE
the_passing_of_the,3,the,FALSE
the_past_few_years,3,years,FALSE
the_past_i_have,3,have,FALSE
the_past_two_weeks,3,weeks,FALSE
the_past_two_years,3,years,FALSE
the_patek_philippe_nautilus,3,nautilus,FALSE
the_path_of_the,3,the,FALSE
the_people_at_the,3,the,FALSE
the_people_what_they,3,they,FALSE
the_perfect_day_for,3,for,FALSE
the_place_to_be,3,be,FALSE
the_plan_is_to,3,to,FALSE
the_planet_of_the,3,the,FALSE
the_playoffs_and_the,3,the,FALSE
the_pleasure_of_meeting,3,meeting,FALSE
the_point_is_that,3,that,FALSE
the_point_of_all,3,all,FALSE
the_point_of_being,3,being,FALSE
the_point_of_view,3,view,FALSE
the_point_where_i,3,i,FALSE
the_possibilities_are_endless,3,endless,FALSE
the_pots_and_pans,3,pans,FALSE
the_power_of_a,3,a,FALSE
the_power_to_change,3,change,FALSE
the_presence_of_god,3,god,FALSE
the_process_of_getting,3,getting,FALSE
the_queen_of_the,3,the,FALSE
the_question_of_why,3,why,FALSE
the_realm_of_the,3,the,FALSE
the_reason_i_am,3,am,FALSE
the_red_white_blue,3,blue,FALSE
the_result_of_a,3,a,FALSE
the_result_was_that,3,that,FALSE
the_resurrection_of_jesus,3,jesus,TRUE
the_right_hand_side,3,side,FALSE
the_right_kind_of,3,of,FALSE
the_right_place_at,3,at,FALSE
the_right_thing_to,3,to,FALSE
the_right_to_be,3,be,FALSE
the_right_to_choose,3,choose,FALSE
the_road_i_was,3,was,FALSE
the_road_to_success,3,success,FALSE
the_royal_college_of,3,of,FALSE
the_rule_of_law,3,law,FALSE
the_sad_thing_is,3,is,FALSE
the_same_amount_of,3,of,FALSE
the_same_applies_to,3,to,FALSE
the_same_box_shake,3,shake,FALSE
the_same_girl_who,3,who,FALSE
the_same_thing_on,3,on,FALSE
the_same_thing_that,3,that,FALSE
the_same_time_is,3,is,FALSE
the_same_way_as,3,as,FALSE
the_same_way_that,3,that,FALSE
the_same_way_with,3,with,FALSE
the_second_one_was,3,was,FALSE
the_secret_to_a,3,a,FALSE
the_sentiment_is_from,3,from,FALSE
the_show_last_night,3,night,FALSE
the_shower_and_i,3,i,FALSE
the_silk_tie_likes,3,likes,FALSE
the_simple_answer_is,3,is,FALSE
the_simple_things_that,3,that,FALSE
the_situation_and_we,3,we,FALSE
the_sons_of_thorstein,3,thorstein,FALSE
the_sounds_of_the,3,the,FALSE
the_source_of_the,3,the,FALSE
the_specifics_of_the,3,the,FALSE
the_speed_at_which,3,which,FALSE
the_state_of_wisconsin,3,wisconsin,FALSE
the_story_is_about,3,about,FALSE
the_story_is_told,3,told,FALSE
the_story_of_my,3,my,FALSE
the_street_in_the,3,the,FALSE
the_sun_goes_down,3,down,FALSE
the_supreme_flavor_and,3,and,FALSE
the_swing_of_things,3,things,FALSE
the_terms_of_the,3,the,FALSE
the_texture_of_the,3,the,FALSE
the_theme_of_the,3,the,FALSE
the_things_of_the,3,the,FALSE
the_third_day_of,3,of,FALSE
the_third_installment_of,3,of,FALSE
the_time_he_was,3,was,FALSE
the_time_i_got,3,got,FALSE
the_time_i_had,3,had,FALSE
the_time_i_spend,3,spend,FALSE
the_time_it_takes,3,takes,FALSE
the_time_to_make,3,make,FALSE
the_top_and_bottom,3,bottom,FALSE
the_top_with_the,3,the,FALSE
the_true_story_of,3,of,FALSE
the_truth_is_i,3,i,FALSE
the_truth_is_the,3,the,FALSE
the_turn_of_the,3,the,FALSE
the_tweet_about_the,3,the,FALSE
the_type_of_person,3,person,FALSE
the_united_states_as,3,as,FALSE
the_united_states_but,3,but,FALSE
the_united_states_canada,3,canada,FALSE
the_united_states_was,3,was,FALSE
the_university_of_texas,3,texas,FALSE
the_use_of_a,3,a,FALSE
the_validity_of_the,3,the,FALSE
the_wall_street_journal,3,journal,FALSE
the_walls_of_the,3,the,FALSE
the_war_in_iraq,3,iraq,FALSE
the_water_to_a,3,a,FALSE
the_way_i_do,3,do,FALSE
the_way_i_feel,3,feel,FALSE
the_way_it_should,3,should,FALSE
the_way_that_i,3,i,FALSE
the_way_that_the,3,the,FALSE
the_way_that_you,3,you,FALSE
the_way_they_are,3,are,FALSE
the_way_they_were,3,were,FALSE
the_way_through_the,3,the,FALSE
the_way_to_a,3,a,FALSE
the_way_we_have,3,have,FALSE
the_wee_hours_of,3,of,FALSE
the_west_side_of,3,of,FALSE
the_white_house_and,3,and,FALSE
the_whole_wide_world,3,world,FALSE
the_wild_things_are,3,are,FALSE
the_women_in_my,3,my,FALSE
the_word_of_the,3,the,FALSE
the_words_to_the,3,the,FALSE
the_world_as_it,3,it,FALSE
the_world_he_has,3,has,FALSE
the_world_of_the,3,the,FALSE
the_world_right_now,3,now,FALSE
the_world_where_would,3,would,FALSE
the_world_will_be,3,be,FALSE
the_worst_kind_of,3,of,FALSE
the_years_to_come,3,come,FALSE
the_youth_of_the,3,the,FALSE
their_love_for_one,3,one,FALSE
their_quality_of_life,3,life,FALSE
their_right_to_free,3,free,FALSE
them_all_the_time,3,time,FALSE
them_as_long_as,3,as,FALSE
them_at_the_moment,3,moment,FALSE
them_in_the_first,3,first,FALSE
them_in_the_right,3,right,FALSE
them_in_the_same,3,same,FALSE
them_know_that_they,3,they,FALSE
then_head_to_the,3,the,FALSE
then_i_found_a,3,a,FALSE
then_i_had_to,3,to,FALSE
then_i_was_going,3,going,FALSE
then_it_would_be,3,be,FALSE
then_there_is_a,3,a,FALSE
there's_a_good_chance,3,chance,FALSE
there's_an_app_for,3,for,FALSE
there's_just_something_about,3,about,FALSE
there's_nothing_wrong_with,3,with,FALSE
there_any_chance_you'll,3,you'll,FALSE
there_are_a_couple,3,couple,FALSE
there_are_a_number,3,number,FALSE
there_are_days_when,3,when,FALSE
there_are_few_things,3,things,FALSE
there_are_in_the,3,the,FALSE
there_are_many_more,3,more,FALSE
there_are_millions_of,3,of,FALSE
there_are_only_a,3,a,FALSE
there_are_still_people,3,people,FALSE
there_are_things_that,3,that,FALSE
there_are_thousands_of,3,of,FALSE
there_are_times_in,3,in,FALSE
there_are_way_too,3,too,FALSE
there_for_me_and,3,and,FALSE
there_for_you_when,3,when,FALSE
there_going_to_be,3,be,FALSE
there_have_been_a,3,a,FALSE
there_have_been_cases,3,cases,FALSE
there_is_a_good,3,good,FALSE
there_is_a_long,3,long,FALSE
there_is_a_time,3,time,FALSE
there_is_a_vast,3,vast,FALSE
there_is_a_way,3,way,FALSE
there_is_a_wealth,3,wealth,FALSE
there_is_absolutely_nothing,3,nothing,FALSE
there_is_certainly_a,3,a,FALSE
there_is_more_than,3,than,FALSE
there_is_never_a,3,a,FALSE
there_is_no_god,3,god,FALSE
there_is_no_one,3,one,FALSE
there_is_no_time,3,time,FALSE
there_is_not_much,3,much,FALSE
there_is_still_a,3,a,FALSE
there_is_such_a,3,a,FALSE
there_must_be_no,3,no,FALSE
there_must_be_some,3,some,FALSE
there_should_be_an,3,an,FALSE
there_was_a_long,3,long,FALSE
there_was_a_lot,3,lot,FALSE
there_was_a_moment,3,moment,FALSE
there_was_a_need,3,need,FALSE
there_was_a_pretty,3,pretty,FALSE
there_was_no_evidence,3,evidence,FALSE
there_was_no_place,3,place,FALSE
there_was_no_reason,3,reason,FALSE
there_was_nothing_i,3,i,FALSE
there_was_only_one,3,one,FALSE
there_was_quite_a,3,a,FALSE
there_were_a_couple,3,couple,FALSE
there_will_be_an,3,an,FALSE
there_will_be_four,3,four,FALSE
there_will_be_one,3,one,FALSE
there’s_a_lot_to,3,to,FALSE
there’s_no_question_about,3,about,FALSE
these_are_some_of,3,of,FALSE
these_are_the_people,3,people,FALSE
these_are_the_things,3,things,FALSE
these_things_will_be,3,be,FALSE
they're_not_going_to,3,to,FALSE
they_are_able_to,3,to,FALSE
they_are_both_great,3,great,FALSE
they_are_in_the,3,the,FALSE
they_are_not_in,3,in,FALSE
they_are_on_the,3,the,FALSE
they_are_the_best,3,best,FALSE
they_are_the_most,3,most,FALSE
they_are_the_only,3,only,FALSE
they_are_willing_to,3,to,FALSE
they_came_out_with,3,with,FALSE
they_came_to_the,3,the,FALSE
they_can_be_a,3,a,FALSE
they_can_never_be,3,be,FALSE
they_do_not_have,3,have,FALSE
they_do_not_include,3,include,FALSE
they_do_not_tell,3,tell,FALSE
they_don’t_know_what,3,what,FALSE
they_even_have_a,3,a,FALSE
they_get_to_the,3,the,FALSE
they_have_a_lot,3,lot,FALSE
they_have_no_idea,3,idea,FALSE
they_have_the_best,3,best,FALSE
they_have_to_be,3,be,FALSE
they_have_to_make,3,make,FALSE
they_just_want_to,3,to,FALSE
they_know_how_to,3,to,FALSE
they_might_as_well,3,well,FALSE
they_might_know_they,3,they,FALSE
they_need_to_get,3,get,FALSE
they_need_to_have,3,have,FALSE
they_tell_you_to,3,to,FALSE
they_want_to_do,3,do,FALSE
they_want_to_know,3,know,FALSE
they_want_you_to,3,to,FALSE
they_went_to_the,3,the,FALSE
they_were_able_to,3,to,FALSE
they_were_having_a,3,a,FALSE
they_were_in_the,3,the,FALSE
they_will_tell_you,3,you,FALSE
thing_in_the_morning,3,morning,FALSE
thing_since_sliced_bread,3,bread,FALSE
thing_to_do_and,3,and,FALSE
things_are_gonna_get,3,get,FALSE
things_i_have_been,3,been,FALSE
things_that_can_be,3,be,FALSE
things_that_have_no,3,no,FALSE
things_that_i_would,3,would,FALSE
things_that_make_you,3,you,FALSE
things_to_do_and,3,and,FALSE
things_will_be_given,3,given,FALSE
things_will_get_better,3,better,FALSE
think_about_all_the,3,the,FALSE
think_he's_going_to,3,to,FALSE
think_i'm_in_love,3,love,FALSE
think_i_am_going,3,going,FALSE
think_i_can_do,3,do,FALSE
think_i_forgot_to,3,to,FALSE
think_i_know_who,3,who,FALSE
think_i_need_a,3,a,FALSE
think_it's_about_time,3,time,FALSE
think_it_might_be,3,be,FALSE
think_it_turned_out,3,out,FALSE
think_of_it_i,3,i,FALSE
think_that_it_was,3,was,FALSE
think_they_are_more,3,more,FALSE
think_this_is_the,3,the,FALSE
think_this_is_your,3,your,FALSE
think_we_need_to,3,to,FALSE
think_you_can_dance,3,dance,FALSE
think_you_have_a,3,a,FALSE
thinking_a_lot_about,3,about,FALSE
thinking_about_all_the,3,the,FALSE
thinking_about_getting_a,3,a,FALSE
this_account_to_support,3,support,FALSE
this_blog_but_i,3,i,FALSE
this_blog_i_will,3,will,FALSE
this_could_be_the,3,the,FALSE
this_game_could_be,3,be,FALSE
this_has_been_a,3,a,FALSE
this_is_a_story,3,story,FALSE
this_is_a_way,3,way,FALSE
this_is_because_the,3,the,FALSE
this_is_by_far,3,far,FALSE
this_is_definitely_a,3,a,FALSE
this_is_for_the,3,the,FALSE
this_is_how_we,3,we,FALSE
this_is_more_of,3,of,FALSE
this_is_such_a,3,a,FALSE
this_is_the_day,3,day,FALSE
this_is_the_opposite,3,opposite,FALSE
this_is_the_strangest,3,strangest,FALSE
this_is_the_time,3,time,FALSE
this_is_where_you,3,you,FALSE
this_is_why_people,3,people,FALSE
this_is_why_you,3,you,FALSE
this_kind_of_thing,3,thing,FALSE
this_may_be_a,3,a,FALSE
this_may_be_the,3,the,FALSE
this_means_that_the,3,the,FALSE
this_might_be_the,3,the,FALSE
this_morning_i_had,3,had,FALSE
this_morning_i_woke,3,woke,FALSE
this_morning_with_a,3,a,FALSE
this_one_is_a,3,a,FALSE
this_one_will_be,3,be,FALSE
this_picture_was_taken,3,taken,FALSE
this_point_that_i,3,i,FALSE
this_reminds_me_of,3,of,FALSE
this_should_be_fun,3,fun,FALSE
this_time_i_had,3,had,FALSE
this_time_of_the,3,the,FALSE
this_time_we_had,3,had,FALSE
this_was_the_case,3,case,FALSE
this_was_what_i,3,i,FALSE
this_week_at_the,3,the,FALSE
this_week_has_been,3,been,FALSE
this_week_if_you,3,you,FALSE
this_week_is_going,3,going,FALSE
this_week_to_see,3,see,FALSE
this_would_not_be,3,be,FALSE
this_year_and_i,3,i,FALSE
this_year_for_the,3,the,FALSE
this_year_we_have,3,have,FALSE
this_year_will_be,3,be,FALSE
those_who_believe_in,3,in,FALSE
though_some_of_the,3,the,FALSE
thought_i'd_share_with,3,with,FALSE
thought_i_would_be,3,be,FALSE
thought_i_would_give,3,give,FALSE
thought_it_was_hilarious,3,hilarious,FALSE
thought_it_was_just,3,just,FALSE
thought_it_was_the,3,the,FALSE
thought_of_myself_as,3,as,FALSE
thought_that_this_was,3,was,FALSE
thoughts_and_prayers_are,3,are,FALSE
thoughts_and_prayers_go,3,go,FALSE
three_of_them_are,3,are,FALSE
thrilled_to_have_you,3,you,FALSE
through_a_mix_of,3,of,FALSE
through_a_series_of,3,of,FALSE
through_just_about_anything,3,anything,FALSE
through_the_rest_of,3,of,FALSE
tickets_are_available_at,3,at,FALSE
tim_holtz_distress_ink,3,ink,FALSE
time_for_us_to,3,to,FALSE
time_i_go_to,3,to,FALSE
time_i_have_been,3,been,FALSE
time_in_a_while,3,while,FALSE
time_it_takes_to,3,to,FALSE
time_of_the_day,3,day,FALSE
time_of_the_week,3,week,FALSE
time_of_year_again,3,again,FALSE
time_to_do_some,3,some,FALSE
time_to_find_a,3,a,FALSE
time_to_get_ready,3,ready,FALSE
time_to_get_some,3,some,FALSE
time_to_go_home,3,home,FALSE
time_to_have_a,3,a,FALSE
time_to_let_go,3,go,FALSE
time_to_make_it,3,it,FALSE
time_to_make_the,3,the,FALSE
time_to_read_it,3,it,FALSE
time_to_time_but,3,but,FALSE
time_to_work_on,3,on,FALSE
time_we_got_to,3,to,FALSE
time_with_one_of,3,of,FALSE
tip_of_the_week,3,week,FALSE
title_of_this_post,3,post,FALSE
to_a_boil_and,3,and,FALSE
to_a_few_of,3,of,FALSE
to_a_good_start,3,start,FALSE
to_a_great_start,3,start,FALSE
to_a_group_of,3,of,FALSE
to_a_lack_of,3,of,FALSE
to_a_maximum_of,3,of,FALSE
to_a_series_of,3,of,FALSE
to_account_for_the,3,the,FALSE
to_add_insult_to,3,to,FALSE
to_add_to_the,3,the,FALSE
to_address_the_problem,3,problem,FALSE
to_all_my_friends,3,friends,FALSE
to_all_of_us,3,us,FALSE
to_all_our_new,3,new,FALSE
to_all_the_mothers,3,mothers,FALSE
to_all_the_new,3,new,FALSE
to_all_the_people,3,people,FALSE
to_all_who_entered,3,entered,FALSE
to_all_who_participated,3,participated,FALSE
to_allow_them_to,3,to,FALSE
to_an_end_i,3,i,FALSE
to_and_for_the,3,the,FALSE
to_be_a_beautiful,3,beautiful,FALSE
to_be_a_better,3,better,FALSE
to_be_a_friend,3,friend,FALSE
to_be_a_fun,3,fun,FALSE
to_be_a_hot,3,hot,FALSE
to_be_a_huge,3,huge,FALSE
to_be_a_little,3,little,FALSE
to_be_a_problem,3,problem,FALSE
to_be_a_teacher,3,teacher,FALSE
to_be_added_to,3,to,FALSE
to_be_an_actor,3,actor,FALSE
to_be_an_amazing,3,amazing,FALSE
to_be_an_artist,3,artist,FALSE
to_be_an_expert,3,expert,FALSE
to_be_and_the,3,the,FALSE
to_be_cognizant_of,3,of,FALSE
to_be_done_and,3,and,FALSE
to_be_done_i,3,i,FALSE
to_be_done_i'm,3,i'm,FALSE
to_be_done_in,3,in,FALSE
to_be_eligible_for,3,for,FALSE
to_be_extraordinary_and,3,and,FALSE
to_be_fair_to,3,to,FALSE
to_be_found_and,3,and,FALSE
to_be_grateful_for,3,for,FALSE
to_be_honest_it,3,it,FALSE
to_be_i_am,3,am,FALSE
to_be_in_that,3,that,FALSE
to_be_involved_in,3,in,FALSE
to_be_kidding_me,3,me,FALSE
to_be_my_first,3,first,FALSE
to_be_on_my,3,my,FALSE
to_be_on_this,3,this,FALSE
to_be_ready_for,3,for,FALSE
to_be_said_for,3,for,FALSE
to_be_successful_and,3,and,FALSE
to_be_sure_to,3,to,FALSE
to_be_the_biggest,3,biggest,FALSE
to_be_the_one,3,one,FALSE
to_be_there_at,3,at,FALSE
to_be_there_for,3,for,FALSE
to_be_this_way,3,way,FALSE
to_bed_early_tonight,3,tonight,FALSE
to_bed_in_the,3,the,FALSE
to_bed_with_a,3,a,FALSE
to_begin_with_but,3,but,FALSE
to_believe_that_the,3,the,FALSE
to_bring_it_back,3,back,FALSE
to_chat_w_you,3,you,FALSE
to_check_out_a,3,a,FALSE
to_check_out_our,3,our,FALSE
to_check_out_their,3,their,FALSE
to_clean_up_the,3,the,FALSE
to_come_back_to,3,to,FALSE
to_come_out_to,3,to,FALSE
to_comment_on_the,3,the,FALSE
to_cope_with_the,3,the,FALSE
to_cover_up_the,3,the,FALSE
to_create_a_new,3,new,FALSE
to_cut_down_on,3,on,FALSE
to_cut_out_the,3,the,FALSE
to_deal_with_all,3,all,FALSE
to_do_a_complete,3,complete,FALSE
to_do_about_it,3,it,FALSE
to_do_and_i,3,i,FALSE
to_do_better_than,3,than,FALSE
to_do_i_was,3,was,FALSE
to_do_is_to,3,to,FALSE
to_do_it_for,3,for,FALSE
to_do_it_let,3,let,FALSE
to_do_it_she,3,she,FALSE
to_do_so_because,3,because,FALSE
to_do_so_in,3,in,FALSE
to_do_so_the,3,the,FALSE
to_do_something_to,3,to,FALSE
to_do_that_but,3,but,FALSE
to_do_that_in,3,in,FALSE
to_do_the_things,3,things,FALSE
to_do_this_post,3,post,FALSE
to_do_was_get,3,get,FALSE
to_do_when_i,3,i,FALSE
to_do_when_you,3,you,FALSE
to_do_with_why,3,why,FALSE
to_draw_attention_to,3,to,FALSE
to_early_to_be,3,be,FALSE
to_end_the_weekend,3,weekend,FALSE
to_enforce_the_law,3,law,FALSE
to_engage_in_a,3,a,FALSE
to_everyone_for_the,3,the,FALSE
to_everyone_on_the,3,the,FALSE
to_everyone_who_has,3,has,FALSE
to_everyone_who_joined,3,joined,FALSE
to_everyone_who_voted,3,voted,FALSE
to_fight_for_the,3,the,FALSE
to_figure_out_where,3,where,FALSE
to_figure_out_who,3,who,FALSE
to_figure_out_why,3,why,FALSE
to_finally_meet_you,3,you,FALSE
to_find_out_about,3,about,FALSE
to_find_the_best,3,best,FALSE
to_finish_up_the,3,the,FALSE
to_follow_me_for,3,for,FALSE
to_for_being_the,3,the,FALSE
to_get_a_bit,3,bit,FALSE
to_get_a_full,3,full,FALSE
to_get_a_handle,3,handle,FALSE
to_get_a_picture,3,picture,FALSE
to_get_all_of,3,of,FALSE
to_get_down_with,3,with,FALSE
to_get_drunk_and,3,and,FALSE
to_get_in_on,3,on,FALSE
to_get_in_shape,3,shape,FALSE
to_get_in_some,3,some,FALSE
to_get_it_in,3,in,FALSE
to_get_it_out,3,out,FALSE
to_get_it_to,3,to,FALSE
to_get_my_hands,3,hands,FALSE
to_get_on_my,3,my,FALSE
to_get_some_more,3,more,FALSE
to_get_something_done,3,done,FALSE
to_get_the_best,3,best,FALSE
to_get_the_new,3,new,FALSE
to_get_through_this,3,this,FALSE
to_get_to_that,3,that,FALSE
to_get_to_this,3,this,FALSE
to_get_together_and,3,and,FALSE
to_get_together_soon,3,soon,FALSE
to_get_you_a,3,a,FALSE
to_give_him_a,3,a,FALSE
to_give_it_some,3,some,FALSE
to_give_me_the,3,the,FALSE
to_give_up_and,3,and,FALSE
to_give_up_on,3,on,FALSE
to_give_up_the,3,the,FALSE
to_give_you_some,3,some,FALSE
to_go_<_3,3,3,FALSE
to_go_away_and,3,and,FALSE
to_go_get_my,3,my,FALSE
to_go_in_and,3,and,FALSE
to_go_in_on,3,on,FALSE
to_go_in_the,3,the,FALSE
to_go_out_to,3,to,FALSE
to_go_out_with,3,with,FALSE
to_go_to_college,3,college,FALSE
to_go_with_it,3,it,FALSE
to_grab_a_bite,3,bite,FALSE
to_grow_up_and,3,and,FALSE
to_hang_out_and,3,and,FALSE
to_happiness_happiness_is,3,is,FALSE
to_have_a_little,3,little,FALSE
to_have_a_very,3,very,FALSE
to_have_access_to,3,to,FALSE
to_have_an_awesome,3,awesome,FALSE
to_have_been_selected,3,selected,FALSE
to_have_lots_of,3,of,FALSE
to_have_some_time,3,time,FALSE
to_have_the_same,3,same,FALSE
to_have_to_get,3,get,FALSE
to_have_to_start,3,start,FALSE
to_have_you_as,3,as,FALSE
to_have_you_in,3,in,FALSE
to_head_out_to,3,to,FALSE
to_head_to_the,3,the,FALSE
to_hear_about_the,3,the,FALSE
