unigram,uni_count,obscenity
worthless,18,FALSE
worthwhile,18,FALSE
wounds,18,FALSE
xbox,18,FALSE
yield,18,FALSE
💤,18,FALSE
😭,18,FALSE
03,17,FALSE
1969,17,FALSE
1d,17,FALSE
3-4,17,FALSE
59,17,FALSE
97,17,FALSE
accents,17,FALSE
achieving,17,FALSE
acquire,17,FALSE
activists,17,FALSE
adapted,17,FALSE
addresses,17,FALSE
adequate,17,FALSE
advised,17,FALSE
all-time,17,FALSE
alpha,17,FALSE
alumni,17,FALSE
amsterdam,17,FALSE
amusing,17,FALSE
asset,17,FALSE
associates,17,FALSE
athlete,17,FALSE
avi,17,FALSE
b-day,17,FALSE
ba,17,FALSE
barn,17,FALSE
bball,17,FALSE
bishop,17,FALSE
bitterness,17,FALSE
blaming,17,FALSE
blasting,17,FALSE
blended,17,FALSE
bollywood,17,FALSE
boredom,17,FALSE
borrowed,17,FALSE
brewer,17,FALSE
britney,17,FALSE
bubbles,17,FALSE
bulk,17,FALSE
cave,17,FALSE
centered,17,FALSE
charities,17,FALSE
chilled,17,FALSE
chronic,17,FALSE
civic,17,FALSE
claire,17,FALSE
clearing,17,FALSE
cocktails,17,FALSE
collar,17,FALSE
coloring,17,FALSE
combining,17,FALSE
commented,17,FALSE
commenting,17,FALSE
communist,17,FALSE
completion,17,FALSE
comprehend,17,FALSE
consulting,17,FALSE
contained,17,FALSE
contracts,17,FALSE
contributed,17,FALSE
convenience,17,FALSE
coordinator,17,FALSE
copics,17,FALSE
correction,17,FALSE
corrupt,17,FALSE
cottage,17,FALSE
cozy,17,FALSE
criminals,17,FALSE
cum,17,TRUE
damaged,17,FALSE
dances,17,FALSE
dayton,17,FALSE
deadly,17,FALSE
debating,17,FALSE
decrease,17,FALSE
deemed,17,FALSE
dental,17,FALSE
departments,17,FALSE
detention,17,FALSE
diabetes,17,FALSE
dipped,17,FALSE
discovering,17,FALSE
discrimination,17,FALSE
divorced,17,FALSE
doubts,17,FALSE
downs,17,FALSE
drain,17,FALSE
dreaded,17,FALSE
drying,17,FALSE
dunno,17,FALSE
dye,17,FALSE
eachother,17,FALSE
earliest,17,FALSE
earning,17,FALSE
economics,17,FALSE
elbow,17,FALSE
elder,17,FALSE
electrical,17,FALSE
eleven,17,FALSE
employers,17,FALSE
encountered,17,FALSE
enforce,17,FALSE
engineering,17,FALSE
exercises,17,FALSE
expense,17,FALSE
fabrics,17,FALSE
fart,17,FALSE
farther,17,FALSE
firms,17,FALSE
firstly,17,FALSE
flags,17,FALSE
flavour,17,FALSE
flirt,17,FALSE
foil,17,FALSE
foremost,17,FALSE
fork,17,FALSE
forty,17,FALSE
ftw,17,FALSE
fudge,17,FALSE
functional,17,FALSE
funk,17,FALSE
furthermore,17,FALSE
gimme,17,FALSE
gin,17,FALSE
glance,17,FALSE
granny,17,FALSE
grapes,17,FALSE
gras,17,FALSE
groceries,17,FALSE
grove,17,FALSE
guards,17,FALSE
gut,17,FALSE
hail,17,FALSE
halo,17,FALSE
hardy,17,FALSE
headquarters,17,FALSE
heather,17,FALSE
he’ll,17,FALSE
hows,17,FALSE
hub,17,FALSE
hubs,17,FALSE
hulk,17,FALSE
iced,17,FALSE
icy,17,FALSE
indicates,17,FALSE
inexpensive,17,FALSE
insights,17,FALSE
interface,17,FALSE
interpretation,17,FALSE
invention,17,FALSE
jello,17,FALSE
jess,17,FALSE
joints,17,FALSE
judy,17,FALSE
justification,17,FALSE
keynote,17,FALSE
kiddos,17,FALSE
kissing,17,FALSE
knot,17,FALSE
kurt,17,FALSE
landlord,17,FALSE
latino,17,FALSE
lavender,17,FALSE
learnt,17,FALSE
lego,17,FALSE
lend,17,FALSE
lin,17,FALSE
lolol,17,FALSE
louder,17,FALSE
ma'am,17,FALSE
magazines,17,FALSE
mahomies,17,FALSE
mandatory,17,FALSE
marker,17,FALSE
mates,17,FALSE
measuring,17,FALSE
mechanism,17,FALSE
memoir,17,FALSE
mills,17,FALSE
ministers,17,FALSE
miracles,17,FALSE
mirrors,17,FALSE
mls,17,FALSE
moist,17,FALSE
mold,17,FALSE
motorcycle,17,FALSE
msg,17,FALSE
muddy,17,FALSE
museums,17,FALSE
nato,17,FALSE
navigate,17,FALSE
nephew,17,FALSE
neutral,17,FALSE
nicer,17,FALSE
nightmares,17,FALSE
nina,17,FALSE
numb,17,FALSE
obtained,17,FALSE
openings,17,FALSE
opponents,17,FALSE
opposing,17,FALSE
opted,17,FALSE
orchestra,17,FALSE
ot,17,FALSE
outfits,17,FALSE
pac,17,FALSE
packet,17,FALSE
paperback,17,FALSE
partying,17,FALSE
performers,17,FALSE
personnel,17,FALSE
phd,17,FALSE
phew,17,FALSE
pickup,17,FALSE
piercing,17,FALSE
pineapple,17,FALSE
pity,17,FALSE
planes,17,FALSE
plaza,17,FALSE
posters,17,FALSE
powered,17,FALSE
preheat,17,FALSE
priorities,17,FALSE
processor,17,FALSE
prof,17,FALSE
promoted,17,FALSE
prophet,17,FALSE
prostitutes,17,FALSE
protests,17,FALSE
provision,17,FALSE
puppies,17,FALSE
puzzle,17,FALSE
quoted,17,FALSE
rams,17,FALSE
ranked,17,FALSE
rappers,17,FALSE
reflected,17,FALSE
regards,17,FALSE
regulations,17,FALSE
reign,17,FALSE
rentals,17,FALSE
replies,17,FALSE
representative,17,FALSE
researching,17,FALSE
reservations,17,FALSE
resolved,17,FALSE
restore,17,FALSE
revenues,17,FALSE
richmond,17,FALSE
rival,17,FALSE
rookie,17,FALSE
ruled,17,FALSE
sa,17,FALSE
sail,17,FALSE
sanity,17,FALSE
satan,17,FALSE
savvy,17,FALSE
scotch,17,FALSE
scraps,17,FALSE
selena,17,FALSE
settling,17,FALSE
sidewalk,17,FALSE
significance,17,FALSE
singapore,17,FALSE
sister's,17,FALSE
skipped,17,FALSE
slides,17,FALSE
slim,17,FALSE
smelling,17,FALSE
sneaky,17,FALSE
snl,17,FALSE
solving,17,FALSE
specialty,17,FALSE
spends,17,FALSE
spine,17,FALSE
stain,17,FALSE
stan,17,FALSE
stance,17,FALSE
stanley,17,FALSE
storytelling,17,FALSE
striking,17,FALSE
stripped,17,FALSE
struggled,17,FALSE
stumble,17,FALSE
sunrise,17,FALSE
superbowl,17,FALSE
surviving,17,FALSE
sympathetic,17,FALSE
tapped,17,FALSE
temperatures,17,FALSE
temptation,17,FALSE
tense,17,FALSE
thighs,17,FALSE
tire,17,FALSE
todays,17,FALSE
topping,17,FALSE
touring,17,FALSE
towers,17,FALSE
transparent,17,FALSE
tray,17,FALSE
tribe,17,FALSE
trio,17,FALSE
uc,17,FALSE
uncertain,17,FALSE
unity,17,FALSE
uploaded,17,FALSE
vessel,17,FALSE
vid,17,FALSE
visitor,17,FALSE
vol,17,FALSE
wander,17,FALSE
wandering,17,FALSE
warehouse,17,FALSE
weddings,17,FALSE
welcoming,17,FALSE
whoops,17,FALSE
zach,17,FALSE
😉,17,FALSE
125,16,FALSE
1977,16,FALSE
1991,16,FALSE
1995,16,FALSE
23rd,16,FALSE
28th,16,FALSE
66,16,FALSE
70s,16,FALSE
72,16,FALSE
abby,16,FALSE
abs,16,FALSE
absent,16,FALSE
abundance,16,FALSE
accomplishment,16,FALSE
accustomed,16,FALSE
addictive,16,FALSE
airplane,16,FALSE
ally,16,FALSE
almond,16,FALSE
angles,16,FALSE
ankle,16,FALSE
approaches,16,FALSE
architect,16,FALSE
arguably,16,FALSE
arguing,16,FALSE
asses,16,FALSE
bachelor,16,FALSE
backpack,16,FALSE
barrels,16,FALSE
beaches,16,FALSE
bees,16,FALSE
behaviors,16,FALSE
believer,16,FALSE
bestie,16,FALSE
beth,16,FALSE
beverly,16,FALSE
bites,16,FALSE
blankets,16,FALSE
blunt,16,FALSE
bonnie,16,FALSE
booty,16,FALSE
bothering,16,FALSE
bracelet,16,FALSE
brooks,16,FALSE
brownie,16,FALSE
bum,16,FALSE
bummed,16,FALSE
bundle,16,FALSE
buys,16,FALSE
canon,16,FALSE
cardinal,16,FALSE
caroline,16,FALSE
carrier,16,FALSE
carries,16,FALSE
catalog,16,FALSE
celebrations,16,FALSE
champ,16,FALSE
chargers,16,FALSE
chatted,16,FALSE
chop,16,FALSE
christie,16,FALSE
cigarette,16,FALSE
citrus,16,FALSE
civilization,16,FALSE
cleanse,16,FALSE
clutch,16,FALSE
co-workers,16,FALSE
coalition,16,FALSE
comp,16,FALSE
compass,16,FALSE
compassionate,16,FALSE
condom,16,FALSE
conducted,16,FALSE
conflicts,16,FALSE
considerable,16,FALSE
considerably,16,FALSE
considers,16,FALSE
constructed,16,FALSE
contacted,16,FALSE
contents,16,FALSE
continent,16,FALSE
continually,16,FALSE
cooper,16,FALSE
cooperation,16,FALSE
corp,16,FALSE
corps,16,FALSE
courtyard,16,FALSE
crackers,16,FALSE
cranky,16,FALSE
critique,16,FALSE
crumbs,16,FALSE
css,16,FALSE
curiosity,16,FALSE
curve,16,FALSE
dad's,16,FALSE
damon,16,FALSE
daring,16,FALSE
daughter's,16,FALSE
deceased,16,FALSE
delhi,16,FALSE
delicate,16,FALSE
delighted,16,FALSE
delivering,16,FALSE
derrick,16,FALSE
dh,16,FALSE
dire,16,FALSE
discounts,16,FALSE
distraction,16,FALSE
douche,16,FALSE
dreamed,16,FALSE
editors,16,FALSE
egyptian,16,FALSE
elvis,16,FALSE
engines,16,FALSE
escaped,16,FALSE
ethnic,16,FALSE
euro,16,FALSE
evan,16,FALSE
exceptions,16,FALSE
expansion,16,FALSE
extras,16,FALSE
fatal,16,FALSE
feathers,16,FALSE
ff,16,FALSE
fist,16,FALSE
flame,16,FALSE
flaws,16,FALSE
fleet,16,FALSE
focuses,16,FALSE
folded,16,FALSE
founding,16,FALSE
fundraising,16,FALSE
funnier,16,FALSE
gee,16,FALSE
giggle,16,FALSE
glen,16,FALSE
grading,16,FALSE
gravity,16,FALSE
grease,16,FALSE
greed,16,FALSE
greetings,16,FALSE
guides,16,FALSE
haiti,16,FALSE
halt,16,FALSE
hbo,16,FALSE
hearty,16,FALSE
heated,16,FALSE
heavens,16,FALSE
heel,16,FALSE
hiatus,16,FALSE
hispanic,16,FALSE
holders,16,FALSE
honeymoon,16,FALSE
hoops,16,FALSE
indication,16,FALSE
individually,16,FALSE
influences,16,FALSE
informative,16,FALSE
ing,16,FALSE
inks,16,FALSE
inserted,16,FALSE
instruction,16,FALSE
instrument,16,FALSE
integration,16,FALSE
invested,16,FALSE
investigators,16,FALSE
isaiah,16,FALSE
jacobs,16,FALSE
janet,16,FALSE
jb,16,FALSE
jealousy,16,FALSE
keeper,16,FALSE
kidney,16,FALSE
leo,16,FALSE
lesbian,16,FALSE
lib,16,FALSE
louisiana,16,FALSE
luther,16,FALSE
madonna,16,FALSE
make-up,16,FALSE
manages,16,FALSE
marijuana,16,FALSE
mashed,16,FALSE
meaningless,16,FALSE
med,16,FALSE
mentioning,16,FALSE
merit,16,FALSE
mesa,16,FALSE
minimal,16,FALSE
mke,16,FALSE
mm,16,FALSE
moses,16,FALSE
muffin,16,FALSE
muffins,16,FALSE
mysteries,16,FALSE
myths,16,FALSE
nazi,16,FALSE
necessity,16,FALSE
noises,16,FALSE
nook,16,FALSE
notices,16,FALSE
npr,16,FALSE
nursery,16,FALSE
nurses,16,FALSE
o'clock,16,FALSE
o_o,16,FALSE
obligation,16,FALSE
observing,16,FALSE
offended,16,FALSE
offerings,16,FALSE
oliver,16,FALSE
oyster,16,FALSE
paintball,16,FALSE
palace,16,FALSE
palin,16,FALSE
pam,16,FALSE
panels,16,FALSE
panthers,16,FALSE
papa,16,FALSE
passover,16,FALSE
passport,16,FALSE
patents,16,FALSE
pear,16,FALSE
perks,16,FALSE
pies,16,FALSE
pipeline,16,FALSE
pod,16,FALSE
pond,16,FALSE
pony,16,FALSE
popularity,16,FALSE
portrait,16,FALSE
pots,16,FALSE
predictable,16,FALSE
pres,16,FALSE
presidency,16,FALSE
presumably,16,FALSE
priced,16,FALSE
productivity,16,FALSE
professors,16,FALSE
promotional,16,FALSE
prosecutor,16,FALSE
provisions,16,FALSE
puff,16,FALSE
pun,16,FALSE
pursuing,16,FALSE
qaeda,16,FALSE
realization,16,FALSE
rebel,16,FALSE
receiver,16,FALSE
reggae,16,FALSE
regrets,16,FALSE
remake,16,FALSE
remedy,16,FALSE
retweeted,16,FALSE
reverse,16,FALSE
revision,16,FALSE
rewarding,16,FALSE
ricky,16,FALSE
rim,16,FALSE
rockies,16,FALSE
rodgers,16,FALSE
rondo,16,FALSE
rooftop,16,FALSE
royalty,16,FALSE
rubbish,16,FALSE
rue,16,FALSE
rum,16,FALSE
rye,16,FALSE
salads,16,FALSE
sandy,16,FALSE
sassy,16,FALSE
scrutiny,16,FALSE
secondly,16,FALSE
sermon,16,FALSE
shaw,16,FALSE
shotgun,16,FALSE
sightings,16,FALSE
simpson,16,FALSE
singers,16,FALSE
skull,16,FALSE
smashed,16,FALSE
smelled,16,FALSE
soak,16,FALSE
someones,16,FALSE
sony,16,FALSE
sophomore,16,FALSE
spaghetti,16,FALSE
spoilers,16,FALSE
stalking,16,FALSE
steelers,16,FALSE
stem,16,FALSE
stfu,16,FALSE
stitches,16,FALSE
storyline,16,FALSE
strictly,16,FALSE
stripes,16,FALSE
subsequent,16,FALSE
suspects,16,FALSE
swan,16,FALSE
sweating,16,FALSE
sweetness,16,FALSE
swept,16,FALSE
swift,16,FALSE
td,16,FALSE
tends,16,FALSE
tens,16,FALSE
terrified,16,FALSE
terrifying,16,FALSE
thriving,16,FALSE
tires,16,FALSE
tones,16,FALSE
topped,16,FALSE
touchdown,16,FALSE
towns,16,FALSE
traditionally,16,FALSE
trainers,16,FALSE
traits,16,FALSE
travelled,16,FALSE
triumph,16,FALSE
turtle,16,FALSE
tweetdeck,16,FALSE
uganda,16,FALSE
ultra,16,FALSE
umbrella,16,FALSE
unaware,16,FALSE
unicorn,16,FALSE
unions,16,FALSE
unsure,16,FALSE
urgent,16,FALSE
vary,16,FALSE
venues,16,FALSE
verbal,16,FALSE
vertical,16,FALSE
violation,16,FALSE
virtually,16,FALSE
virus,16,FALSE
vitamin,16,FALSE
vp,16,FALSE
wallace,16,FALSE
webinar,16,FALSE
wheelchair,16,FALSE
wiggle,16,FALSE
worm,16,FALSE
zealand,16,FALSE
zip,16,FALSE
😘,16,FALSE
😜,16,FALSE
😳,16,FALSE
01,15,FALSE
1960s,15,FALSE
1970,15,FALSE
1990s,15,FALSE
"2,000",15,FALSE
53,15,FALSE
68,15,FALSE
7am,15,FALSE
96,15,FALSE
abraham,15,FALSE
abused,15,FALSE
abv,15,FALSE
accommodation,15,FALSE
ace,15,FALSE
ache,15,FALSE
acknowledged,15,FALSE
adapt,15,FALSE
adele,15,FALSE
admin,15,FALSE
administrative,15,FALSE
advise,15,FALSE
advisory,15,FALSE
advocacy,15,FALSE
afghan,15,FALSE
aftermath,15,FALSE
ahaha,15,FALSE
aisle,15,FALSE
alfred,15,FALSE
alicia,15,FALSE
allergy,15,FALSE
alphabet,15,FALSE
ana,15,FALSE
argentina,15,FALSE
avocado,15,FALSE
avoided,15,FALSE
bait,15,FALSE
balcony,15,FALSE
battling,15,FALSE
benedict,15,FALSE
bernard,15,FALSE
bingo,15,FALSE
blackmon,15,FALSE
blogged,15,FALSE
blows,15,FALSE
bonding,15,FALSE
bounce,15,FALSE
bouncing,15,FALSE
braces,15,FALSE
branding,15,FALSE
brazil,15,FALSE
bronze,15,FALSE
browser,15,FALSE
cain,15,FALSE
cambridge,15,FALSE
canceled,15,FALSE
candles,15,FALSE
canyon,15,FALSE
casa,15,FALSE
caution,15,FALSE
champs,15,FALSE
cheated,15,FALSE
checkout,15,FALSE
cheek,15,FALSE
cheeks,15,FALSE
chemicals,15,FALSE
cheryl,15,FALSE
chess,15,FALSE
child's,15,FALSE
chile,15,FALSE
chipotle,15,FALSE
chops,15,FALSE
churchill,15,FALSE
cilantro,15,FALSE
cincinnati,15,FALSE
clan,15,FALSE
classmates,15,FALSE
clearance,15,FALSE
colonial,15,FALSE
commissioner,15,FALSE
compensation,15,FALSE
compound,15,FALSE
conclude,15,FALSE
condemned,15,FALSE
conditioning,15,FALSE
condo,15,FALSE
confirmation,15,FALSE
congressional,15,FALSE
conservatives,15,FALSE
console,15,FALSE
constitutional,15,FALSE
constraints,15,FALSE
conversion,15,FALSE
conviction,15,FALSE
convincing,15,FALSE
coolest,15,FALSE
copper,15,FALSE
cows,15,FALSE
cracking,15,FALSE
crave,15,FALSE
cries,15,FALSE
crunchy,15,FALSE
cuban,15,FALSE
curtains,15,FALSE
damaging,15,FALSE
danced,15,FALSE
dated,15,FALSE
dealer,15,FALSE
dee,15,FALSE
defeated,15,FALSE
defended,15,FALSE
deli,15,FALSE
demonstration,15,FALSE
dems,15,FALSE
develops,15,FALSE
di,15,FALSE
diapers,15,FALSE
diesel,15,FALSE
dime,15,FALSE
disciples,15,FALSE
disclosure,15,FALSE
discouraged,15,FALSE
discovers,15,FALSE
disorders,15,FALSE
distribute,15,FALSE
dock,15,FALSE
doodle,15,FALSE
downloads,15,FALSE
draws,15,FALSE
drill,15,FALSE
drizzle,15,FALSE
dryer,15,FALSE
dvds,15,FALSE
dyed,15,FALSE
earnings,15,FALSE
edible,15,FALSE
edited,15,FALSE
educate,15,FALSE
einstein,15,FALSE
enhance,15,FALSE
enhanced,15,FALSE
enters,15,FALSE
entity,15,FALSE
equipped,15,FALSE
equity,15,FALSE
ethics,15,FALSE
everyone’s,15,FALSE
explosive,15,FALSE
expressing,15,FALSE
extending,15,FALSE
fairness,15,FALSE
favour,15,FALSE
feared,15,FALSE
feather,15,FALSE
finishes,15,FALSE
flick,15,FALSE
fluffy,15,FALSE
fossil,15,FALSE
frames,15,FALSE
freaks,15,FALSE
fu,15,FALSE
fulfilled,15,FALSE
gains,15,FALSE
garnish,15,FALSE
genetic,15,FALSE
geography,15,FALSE
girl's,15,FALSE
girly,15,FALSE
goo,15,FALSE
gown,15,FALSE
grim,15,FALSE
grin,15,FALSE
grinding,15,FALSE
groove,15,FALSE
guild,15,FALSE
guitarist,15,FALSE
guitars,15,FALSE
guts,15,FALSE
hack,15,FALSE
hahahah,15,FALSE
hahahahaha,15,FALSE
halftime,15,FALSE
hangover,15,FALSE
hears,15,FALSE
helpless,15,FALSE
hip-hop,15,FALSE
hiv,15,FALSE
homer,15,FALSE
hopping,15,FALSE
horizontal,15,FALSE
humour,15,FALSE
ikea,15,FALSE
imagining,15,FALSE
immune,15,FALSE
impressions,15,FALSE
inadequate,15,FALSE
inappropriate,15,FALSE
infamous,15,FALSE
infringement,15,FALSE
innings,15,FALSE
installation,15,FALSE
insulin,15,FALSE
interactions,15,FALSE
interrupted,15,FALSE
java,15,FALSE
jerusalem,15,FALSE
joey,15,FALSE
jonah,15,FALSE
judgement,15,FALSE
jumps,15,FALSE
kenneth,15,FALSE
kindergarten,15,FALSE
kissed,15,FALSE
lawrence,15,FALSE
lawsuit,15,FALSE
limbs,15,FALSE
loading,15,FALSE
logan,15,FALSE
lucas,15,FALSE
lust,15,FALSE
magnolia,15,FALSE
malcolm,15,FALSE
manners,15,FALSE
marble,15,FALSE
mariah,15,FALSE
masculine,15,FALSE
massachusetts,15,FALSE
mccain,15,FALSE
mechanical,15,FALSE
meditation,15,FALSE
merchant,15,FALSE
meters,15,FALSE
mice,15,FALSE
mississippi,15,FALSE
modified,15,FALSE
motto,15,FALSE
mound,15,FALSE
mph,15,FALSE
nate,15,FALSE
neighborhoods,15,FALSE
nerdy,15,FALSE
netherlands,15,FALSE
nevermind,15,FALSE
niall,15,FALSE
ninth,15,FALSE
nomination,15,FALSE
noodle,15,FALSE
northeast,15,FALSE
o's,15,FALSE
obese,15,FALSE
observation,15,FALSE
observations,15,FALSE
olds,15,FALSE
operated,15,FALSE
ops,15,FALSE
oranges,15,FALSE
organisations,15,FALSE
organised,15,FALSE
oriented,15,FALSE
origin,15,FALSE
osu,15,FALSE
outcomes,15,FALSE
outlet,15,FALSE
outrageous,15,FALSE
palate,15,FALSE
parenthood,15,FALSE
passages,15,FALSE
patiently,15,FALSE
patti,15,FALSE
paws,15,FALSE
pdx,15,FALSE
peggy,15,FALSE
pension,15,FALSE
personalities,15,FALSE
perspectives,15,FALSE
petals,15,FALSE
philosophical,15,FALSE
photographers,15,FALSE
pickle,15,FALSE
pitches,15,FALSE
placement,15,FALSE
poke,15,FALSE
polished,15,FALSE
politician,15,FALSE
positioned,15,FALSE
preacher,15,FALSE
precise,15,FALSE
preference,15,FALSE
presentations,15,FALSE
prod,15,FALSE
produces,15,FALSE
prophets,15,FALSE
prosecutors,15,FALSE
proverbs,15,FALSE
providers,15,FALSE
puke,15,FALSE
punching,15,FALSE
qualified,15,FALSE
rat,15,FALSE
ratner,15,FALSE
rats,15,FALSE
reactions,15,FALSE
readily,15,FALSE
recalled,15,FALSE
reduction,15,FALSE
reflecting,15,FALSE
reforms,15,FALSE
rehab,15,FALSE
reportedly,15,FALSE
residence,15,FALSE
respected,15,FALSE
resting,15,FALSE
retailers,15,FALSE
rightly,15,FALSE
riots,15,FALSE
ripping,15,FALSE
romans,15,FALSE
rooted,15,FALSE
rotation,15,FALSE
rounded,15,FALSE
rushing,15,FALSE
rusty,15,FALSE
safer,15,FALSE
savior,15,FALSE
savory,15,FALSE
scalloped,15,FALSE
sci-fi,15,FALSE
scientist,15,FALSE
scrape,15,FALSE
screamed,15,FALSE
seating,15,FALSE
separation,15,FALSE
sesame,15,FALSE
settings,15,FALSE
shakes,15,FALSE
shipped,15,FALSE
shits,15,FALSE
shoppers,15,FALSE
sincerely,15,FALSE
sioux,15,FALSE
sixers,15,FALSE
ski,15,FALSE
sleeps,15,FALSE
sleeve,15,FALSE
slower,15,FALSE
smoothly,15,FALSE
snapped,15,FALSE
soothing,15,FALSE
spark,15,FALSE
spoil,15,FALSE
spokeswoman,15,FALSE
stark,15,FALSE
steep,15,FALSE
stereotypes,15,FALSE
strict,15,FALSE
stripper,15,FALSE
strive,15,FALSE
supper,15,FALSE
sw,15,FALSE
swiss,15,FALSE
temp,15,FALSE
terrorist,15,FALSE
theaters,15,FALSE
thinkin,15,FALSE
tl,15,FALSE
tortilla,15,FALSE
trails,15,FALSE
trayvon,15,FALSE
treatments,15,FALSE
triangle,15,FALSE
trophy,15,FALSE
tsunami,15,FALSE
tuna,15,FALSE
twain,15,FALSE
typed,15,FALSE
undoubtedly,15,FALSE
unlimited,15,FALSE
unprecedented,15,FALSE
upgraded,15,FALSE
vacations,15,FALSE
varied,15,FALSE
vibe,15,FALSE
vibes,15,FALSE
vibrant,15,FALSE
vikings,15,FALSE
viral,15,FALSE
visions,15,FALSE
vocabulary,15,FALSE
volunteering,15,FALSE
watson,15,FALSE
weirdest,15,FALSE
whispered,15,FALSE
widespread,15,FALSE
widow,15,FALSE
wii,15,FALSE
wizard,15,FALSE
wk,15,FALSE
workin,15,FALSE
yearly,15,FALSE
yur,15,FALSE
zimmerman,15,FALSE
😏,15,FALSE
06,14,FALSE
1972,14,FALSE
1976,14,FALSE
1990,14,FALSE
"3,000",14,FALSE
40s,14,FALSE
"5,000",14,FALSE
58,14,FALSE
60s,14,FALSE
67,14,FALSE
82,14,FALSE
9am,14,FALSE
ab,14,FALSE
accidents,14,FALSE
accountability,14,FALSE
achievements,14,FALSE
acquired,14,FALSE
adhere,14,FALSE
adobe,14,FALSE
afternoons,14,FALSE
agriculture,14,FALSE
all-star,14,FALSE
altered,14,FALSE
amendment,14,FALSE
analyze,14,FALSE
anime,14,FALSE
announcements,14,FALSE
answering,14,FALSE
apocalypse,14,FALSE
appearances,14,FALSE
appliances,14,FALSE
arch,14,FALSE
architectural,14,FALSE
arise,14,FALSE
aroma,14,FALSE
assembled,14,FALSE
assess,14,FALSE
attach,14,FALSE
avail,14,FALSE
backgrounds,14,FALSE
bailey,14,FALSE
bailout,14,FALSE
bald,14,FALSE
basil,14,FALSE
bathrooms,14,FALSE
batting,14,FALSE
beastie,14,FALSE
blamed,14,FALSE
bleeding,14,FALSE
bling,14,FALSE
blueberry,14,FALSE
blur,14,FALSE
blvd,14,FALSE
boats,14,FALSE
boiled,14,FALSE
boxing,14,FALSE
bp,14,FALSE
browsing,14,FALSE
buff,14,FALSE
buffy,14,FALSE
burton,14,FALSE
businessman,14,FALSE
carbs,14,FALSE
catchy,14,FALSE
cds,14,FALSE
certainty,14,FALSE
charter,14,FALSE
cheerful,14,FALSE
chilli,14,FALSE
chronicle,14,FALSE
cigar,14,FALSE
cigarettes,14,FALSE
circus,14,FALSE
cited,14,FALSE
cj,14,FALSE
cleansing,14,FALSE
clerk,14,FALSE
climax,14,FALSE
coco,14,FALSE
coleman,14,FALSE
colin,14,FALSE
committing,14,FALSE
commute,14,FALSE
complexity,14,FALSE
cone,14,FALSE
cons,14,FALSE
consecutive,14,FALSE
consequence,14,FALSE
contestants,14,FALSE
contests,14,FALSE
continuously,14,FALSE
contractor,14,FALSE
correlation,14,FALSE
cos,14,FALSE
counsel,14,FALSE
cracks,14,FALSE
crafty,14,FALSE
craigslist,14,FALSE
credible,14,FALSE
creeping,14,FALSE
creme,14,FALSE
crochet,14,FALSE
crosses,14,FALSE
crow,14,FALSE
crude,14,FALSE
custody,14,FALSE
cycles,14,FALSE
dana,14,FALSE
dangers,14,FALSE
debbie,14,FALSE
declare,14,FALSE
deficit,14,FALSE
demonstrations,14,FALSE
departure,14,FALSE
devastated,14,FALSE
diana,14,FALSE
dictionary,14,FALSE
dietary,14,FALSE
digi,14,FALSE
dim,14,FALSE
dimension,14,FALSE
dipping,14,FALSE
disabled,14,FALSE
disappoint,14,FALSE
distinction,14,FALSE
distinguish,14,FALSE
distributors,14,FALSE
dominant,14,FALSE
doom,14,FALSE
downhill,14,FALSE
downright,14,FALSE
drained,14,FALSE
eagerly,14,FALSE
earthly,14,FALSE
ebay,14,FALSE
embracing,14,FALSE
employ,14,FALSE
enable,14,FALSE
encounters,14,FALSE
enthusiastic,14,FALSE
environments,14,FALSE
erin,14,FALSE
ethic,14,FALSE
eugene,14,FALSE
evenings,14,FALSE
evolved,14,FALSE
exceptionally,14,FALSE
execution,14,FALSE
